City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Max Temp (C)
290,salinopolis,-0.6136,-47.3561,300.39,82,68,4.28,BR,1717020445,27.24000000000001
291,urangan,-25.3,152.9,291.59,96,32,2.68,AU,1717020446,18.439999999999998
292,bodaybo,57.8506,114.1933,288.76,59,33,0.28,RU,1717020447,15.610000000000014
293,al miqdadiyah,33.9786,44.9369,306.41,20,0,5.66,IQ,1717020447,33.26000000000005
294,alesund,62.4723,6.1549,285.93,87,20,1.03,NO,1717020206,12.78000000000003
295,puerto ayora,-0.7393,-90.3518,301.13,81,50,3.59,EC,1717020449,27.980000000000018
296,atafu village,-8.5421,-172.5159,302.69,73,10,4.8,TK,1717020450,29.54000000000002
297,nephi,39.7102,-111.8363,301.64,15,15,6.89,US,1717020240,28.49000000000001
298,kegeyli shahar,42.7767,59.6078,288.2,37,0,4.19,UZ,1717020451,15.050000000000011
299,koz'modem'yansk,56.3367,46.5711,287.49,87,20,0.85,RU,1717020245,14.340000000000032
300,newman,37.3138,-121.0208,303.28,15,0,7.1,US,1717020452,30.129999999999995
301,port augusta,-32.5,137.7667,289.0,79,100,6.49,AU,1717020452,15.850000000000023
302,port lincoln,-34.7333,135.8667,289.28,68,100,10.3,AU,1717020453,16.129999999999995
303,nantong,32.0303,120.8747,292.59,76,100,6.73,CN,1717020453,19.439999999999998
304,andalgala,-27.5819,-66.3165,289.17,32,5,0.55,AR,1717020454,16.02000000000004
305,peace river,56.2501,-117.286,283.32,87,100,3.09,CA,1717020379,10.170000000000016
306,prince rupert,54.3161,-130.3201,283.5,70,72,2.25,CA,1717020455,10.350000000000023
307,birao,10.2849,22.7882,304.55,36,75,2.41,CF,1717020455,31.400000000000034
308,turochak,52.2576,87.1224,281.67,99,100,0.85,RU,1717020456,8.520000000000039
309,flin flon,54.7682,-101.865,297.24,36,97,7.09,CA,1717020456,24.090000000000032
310,pangkalanbuun,-2.6833,111.6167,296.76,99,84,0.85,ID,1717020268,23.610000000000014
311,akrehamn,59.2667,5.1833,288.38,63,100,4.63,NO,1717020457,15.230000000000018
312,askoy,60.4092,5.226,288.68,100,100,1.54,NO,1717020240,15.53000000000003
313,susuman,62.7833,148.1667,280.36,53,31,2.68,RU,1717020458,7.210000000000036
314,malindi,-3.2175,40.1191,299.44,73,19,8.6,KE,1717020434,26.29000000000002
315,caleta de carquin,-11.0925,-77.6267,292.48,78,51,4.6,PE,1717020459,19.33000000000004
316,fuerte olimpo,-21.0415,-57.8738,290.66,43,0,1.91,PY,1717020460,17.510000000000048
317,bac lieu,9.285,105.7244,302.07,79,100,4.64,VN,1717020460,28.920000000000016
318,conil de la frontera,36.2772,-6.0885,294.03,70,0,4.99,ES,1717020461,20.879999999999995
319,avanos,38.715,34.8467,287.22,79,70,1.7,TR,1717020461,14.07000000000005
320,antalaha,-14.9003,50.2788,296.59,84,29,5.23,MG,1717020462,23.439999999999998
321,truth or consequences,33.1284,-107.2528,307.54,12,0,8.23,US,1717020293,34.39000000000004
322,kill devil hills,36.0307,-75.676,297.15,76,100,2.57,US,1717020463,24.0
323,pariaman,-0.619,100.12,298.18,88,100,1.87,ID,1717020463,25.03000000000003
324,inhambane,-23.865,35.3833,294.08,84,2,2.62,MZ,1717020464,20.930000000000007
325,selkirk,50.1436,-96.8845,296.23,41,13,4.47,CA,1717020333,23.08000000000004
326,kudahuvadhoo,2.6708,72.8944,301.84,81,100,8.58,MV,1717020465,28.689999999999998
327,rawson,-43.3002,-65.1023,283.75,44,78,5.16,AR,1717020465,10.600000000000023
328,lexington,37.9887,-84.4777,294.34,50,58,2.68,US,1717020167,21.189999999999998
329,guilford,36.0668,-79.7998,300.65,43,75,6.69,US,1717020466,27.5
330,luzino,54.9481,73.0353,274.02,69,0,3.0,RU,1717020467,0.8700000000000045
331,itacarambi,-15.1022,-44.0919,297.48,44,17,1.04,BR,1717020214,24.33000000000004
332,bim son,20.0781,105.8603,300.9,94,86,1.79,VN,1717020468,27.75
333,antofagasta,-23.65,-70.4,288.06,87,36,2.78,CL,1717020469,14.910000000000025
334,la ronge,55.1001,-105.2842,292.29,52,100,5.14,CA,1717020186,19.140000000000043
335,coaticook,45.1334,-71.7991,290.02,51,60,4.0,CA,1717020459,16.870000000000005
336,senj,44.9894,14.9058,292.52,86,18,2.67,HR,1717020471,19.370000000000005
337,mata-utu,-13.2816,-176.1745,301.97,78,66,6.13,WF,1717020471,28.82000000000005
338,bereznik,62.8551,42.7072,278.3,90,13,1.96,RU,1717020434,5.150000000000034
339,camana,-16.6228,-72.7111,291.89,80,12,3.59,PE,1717020473,18.74000000000001
340,corsicana,32.0954,-96.4689,303.85,58,0,2.06,US,1717020191,30.700000000000045
341,labasa,-16.4167,179.3833,297.12,94,100,3.6,FJ,1717020474,23.970000000000027
342,fregenal de la sierra,38.1692,-6.6537,292.96,42,2,1.03,ES,1717020474,19.810000000000002
343,santyoku,37.4406,129.1708,291.77,68,100,3.02,KR,1717020475,18.620000000000005
344,cuautepec de hinojosa,20.0333,-98.3,288.99,87,98,1.07,MX,1717020475,15.840000000000032
345,lorengau,-2.0226,147.2712,300.57,86,100,3.29,PG,1717020476,27.420000000000016
346,arua,3.0201,30.9111,292.92,84,97,1.71,UG,1717020476,19.77000000000004
347,queenstown,-31.8976,26.8753,285.12,45,0,2.92,ZA,1717020477,11.970000000000027
348,pont rouge,48.8833,-72.0825,288.61,37,1,5.73,CA,1717020477,15.460000000000036
349,zaragoza,41.6561,-0.8773,297.6,24,0,6.69,ES,1717020278,24.450000000000045
350,olyokminsk,60.3736,120.4264,289.63,56,100,1.28,RU,1717020478,16.480000000000018
351,weno,7.4515,151.8468,302.12,89,75,3.09,FM,1717020479,28.970000000000027
352,callaway,30.153,-85.5699,306.43,41,44,1.79,US,1717020479,33.28000000000003
353,wotho,10.1657,166.0102,301.03,80,95,6.87,MH,1717020480,27.879999999999995
354,san julian,21.0167,-102.1667,305.84,17,39,3.27,MX,1717020480,32.69
355,remire-montjoly,4.9167,-52.2667,301.17,78,0,1.03,GF,1717020481,28.02000000000004
356,jayapura,-2.5333,140.7,299.81,90,100,2.02,ID,1717020481,26.660000000000025
357,torres,-29.3353,-49.7269,288.63,82,1,5.1,BR,1717020288,15.480000000000018
358,revda,56.801,59.9303,277.12,98,100,2.16,RU,1717020483,3.9700000000000273
359,el quebrachal,-25.2833,-64.0667,286.16,50,100,2.62,AR,1717020483,13.010000000000048
360,weligama,5.9667,80.4167,300.25,87,93,7.18,LK,1717020484,27.100000000000023
361,sao jose da coroa grande,-8.8978,-35.1478,298.41,87,6,3.97,BR,1717020365,25.260000000000048
362,hecun,36.5333,114.1111,295.38,44,97,2.28,CN,1717020485,22.230000000000018
363,huntsville,34.7304,-86.5861,302.04,45,40,4.63,US,1717020126,28.890000000000043
364,tralee,52.2704,-9.7026,284.1,95,57,5.73,IE,1717020486,10.950000000000045
365,shangmei,27.7428,111.2956,291.35,95,100,1.87,CN,1717020487,18.200000000000045
366,merizo village,13.2658,144.6691,302.58,84,94,6.41,GU,1717020487,29.430000000000007
367,portland,45.5234,-122.6762,292.57,52,75,4.63,US,1717019945,19.420000000000016
368,naze,28.3667,129.4833,295.51,89,100,2.3,JP,1717020488,22.360000000000014
369,tabuk,17.4189,121.4443,297.25,94,95,1.4,PH,1717020489,24.100000000000023
370,letlhakane,-21.4167,25.5833,287.01,49,0,2.98,BW,1717020489,13.860000000000014
371,balaklava,44.5,33.6,288.36,60,44,2.82,UA,1717020490,15.210000000000036
372,kalmunai,7.4167,81.8167,301.32,84,90,1.29,LK,1717020490,28.170000000000016
373,olney,39.1532,-77.0669,292.99,89,100,0.0,US,1717020419,19.840000000000032
374,pangody,65.85,74.4859,267.6,95,100,5.83,RU,1717020492,-5.5499999999999545
375,rockland,41.1668,-74.0496,297.62,59,90,1.73,US,1717020492,24.470000000000027
376,harstad,68.799,16.5293,289.4,87,71,1.15,NO,1717020358,16.25
377,entebbe,0.0644,32.4469,296.52,72,83,2.53,UG,1717020493,23.370000000000005
378,rethymno,35.3647,24.4714,293.94,87,75,1.96,GR,1717020494,20.79000000000002
379,aldinga beach,-35.2793,138.4604,289.96,87,100,8.92,AU,1717020494,16.810000000000002
380,waveland,30.2869,-89.3762,303.22,65,75,4.63,US,1717020495,30.07000000000005
381,dalbandin,28.8947,64.4101,302.21,13,0,3.62,PK,1717020495,29.060000000000002
382,nkove,-7.95,30.85,295.93,70,92,2.02,TZ,1717020496,22.78000000000003
383,gamay,12.3854,125.2979,297.94,94,100,1.41,PH,1717020496,24.79000000000002
384,khandud,36.9513,72.318,280.36,67,19,2.76,AF,1717020497,7.210000000000036
385,mayahi,13.9553,7.6712,304.39,47,97,5.85,NE,1717020497,31.24000000000001
386,champerico,14.3,-91.9167,308.45,66,100,3.55,GT,1717020498,35.30000000000001
387,hammerfest,70.6634,23.6821,285.4,76,20,1.54,NO,1717020272,12.25
388,las heras,-46.5419,-68.9359,279.48,57,1,8.36,AR,1717020499,6.330000000000041
389,new norfolk,-42.7826,147.0587,285.87,74,100,1.6,AU,1717020499,12.720000000000027
390,nantucket,41.2835,-70.0995,294.31,69,0,5.26,US,1717020500,21.160000000000025
391,cidreira,-30.1811,-50.2056,287.88,85,0,4.07,BR,1717020501,14.730000000000018
392,cabedelo,-6.9811,-34.8339,298.52,85,7,3.29,BR,1717020484,25.370000000000005
393,arar,30.9753,41.0381,305.16,11,0,0.0,SA,1717020502,32.01000000000005
394,minab,27.1467,57.0801,306.33,28,0,0.54,IR,1717020502,33.18000000000001
395,zeya,53.75,127.2667,285.64,50,1,2.34,RU,1717020503,12.490000000000009
396,circleville,39.6006,-82.946,293.39,63,40,4.63,US,1717020291,20.24000000000001
397,pergamino,-33.89,-60.5736,284.36,80,77,2.99,AR,1717020298,11.210000000000036
398,dawei,14.0833,98.2,299.06,89,100,0.83,MM,1717020504,25.910000000000025
399,minas de marcona,-15.2119,-75.1103,290.76,58,3,4.66,PE,1717020434,17.610000000000014
400,laguna,38.421,-121.4238,304.98,29,0,8.23,US,1717020505,31.83000000000004
401,malinyi,-8.9333,36.1333,291.46,78,62,1.27,TZ,1717020506,18.310000000000002
402,gommern,52.0667,11.8333,287.78,87,48,2.68,DE,1717020506,14.629999999999995
403,rabo de peixe,37.8,-25.5833,292.88,99,75,6.69,PT,1717020507,19.730000000000018
404,toliara,-23.35,43.6667,294.0,63,0,4.95,MG,1717020507,20.850000000000023
405,la'ie,21.6477,-157.9253,301.13,74,74,5.36,US,1717020508,27.980000000000018
406,port-cartier,50.0334,-66.8654,283.97,73,100,6.2,CA,1717020362,10.82000000000005
407,noshiro,40.2039,140.0242,288.38,82,100,4.38,JP,1717020509,15.230000000000018
408,pasighat,28.0667,95.3333,296.37,96,75,1.53,IN,1717020489,23.220000000000027
409,bayanaul,50.7889,75.6956,283.2,93,100,0.45,KZ,1717020510,10.050000000000011
410,port macquarie,-31.4333,152.9167,284.2,81,10,3.06,AU,1717020511,11.050000000000011
411,petropavlovsk-kamchatsky,53.0452,158.6483,277.29,75,100,1.0,RU,1717020511,4.140000000000043
412,yulinshi,38.2906,109.7494,288.56,50,27,2.23,CN,1717020512,15.410000000000025
413,prince george,53.9166,-122.753,286.62,50,100,1.79,CA,1717020508,13.470000000000027
414,aldama,22.9167,-98.0667,305.26,37,38,5.02,MX,1717020513,32.110000000000014
415,flying fish cove,-10.4217,105.6791,297.97,88,40,2.57,CX,1717020513,24.82000000000005
416,vilyuysk,63.7553,121.6247,287.59,65,99,2.68,RU,1717020514,14.439999999999998
417,borogontsy,62.6683,131.1683,292.79,53,65,2.45,RU,1717020514,19.640000000000043
418,tanggu,39.0211,117.6469,297.13,39,100,4.59,CN,1717020350,23.980000000000018
419,udangudi,8.4333,78.0167,300.94,79,95,3.77,IN,1717020515,27.79000000000002
420,haiku-pauwela,20.9219,-156.3051,301.16,68,20,10.8,US,1717020516,28.010000000000048
421,grootfontein,-19.5667,18.1167,285.29,37,0,2.07,NA,1717020516,12.140000000000043
422,hithadhoo,-0.6,73.0833,302.46,74,100,7.84,MV,1717020517,29.310000000000002
423,belomorsk,64.5232,34.7668,278.61,92,78,1.83,RU,1717020518,5.460000000000036
424,tenno,39.9,139.9667,286.71,87,100,5.82,JP,1717020519,13.560000000000002
425,point pedro,9.8167,80.2333,301.87,88,100,7.05,LK,1717020519,28.720000000000027
426,mbandaka,0.0487,18.2603,296.9,85,65,0.86,CD,1717020520,23.75
427,terekli-mekteb,44.1671,45.8698,291.87,62,49,2.32,RU,1717020520,18.720000000000027
428,hameenlinna,60.996,24.4643,289.28,74,100,2.25,FI,1717020521,16.129999999999995
429,barika,35.389,5.3658,299.04,29,24,5.68,DZ,1717020521,25.890000000000043
430,dauphin,51.1494,-100.0502,295.95,52,60,5.81,CA,1717020522,22.80000000000001
431,altai,46.3722,96.2583,279.29,23,66,1.82,MN,1717020522,6.140000000000043
432,teluk nibung,3.001,99.8164,298.14,98,100,1.37,ID,1717020523,24.99000000000001
433,libreville,0.3925,9.4537,301.16,94,40,2.57,GA,1717020523,28.010000000000048
434,protaras,35.0125,34.0583,295.36,83,0,1.34,CY,1717020524,22.210000000000036
435,puerto aysen,-45.4,-72.7,278.11,99,100,1.64,CL,1717020524,4.960000000000036
436,gadzhiyevo,69.2551,33.3362,278.16,88,20,3.12,RU,1717020525,5.010000000000048
437,torghay,49.6339,63.4981,289.57,56,54,4.19,KZ,1717020525,16.420000000000016
438,tianpeng,30.9866,103.9393,291.43,81,100,1.96,CN,1717020526,18.28000000000003
439,zwonitz,50.6333,12.8,287.52,88,64,2.75,DE,1717020526,14.370000000000005
440,alto barinas,8.5931,-70.2261,302.55,70,79,2.0,VE,1717020527,29.400000000000034
441,kavaratti,10.5669,72.642,300.27,87,100,9.65,IN,1717020527,27.120000000000005
442,westport,41.1415,-73.3579,298.18,53,0,1.34,US,1717020396,25.03000000000003
443,bereket,39.2446,55.5154,299.21,18,13,8.6,TM,1717020528,26.060000000000002
444,coahuayana de hidalgo,18.7,-103.6583,307.87,32,0,2.91,MX,1717020528,34.72000000000003
445,tadine,-21.55,167.8833,295.51,58,56,7.2,NC,1717020367,22.360000000000014
446,kailua-kona,19.6406,-155.9956,301.64,78,40,4.12,US,1717020530,28.49000000000001
447,hadibu,12.65,54.0333,302.23,77,72,6.59,YE,1717020530,29.08000000000004
448,payson,40.0444,-111.7321,299.47,36,40,10.8,US,1717020374,26.32000000000005
449,yazoo city,32.8551,-90.4056,302.54,51,65,1.33,US,1717020531,29.390000000000043
450,brigantine,39.4101,-74.3646,298.23,72,0,2.68,US,1717020291,25.08000000000004
451,atherton,53.5237,-2.4935,285.79,89,9,1.79,GB,1717020532,12.640000000000043
452,kanniyakumari,8.0833,77.5667,300.43,86,77,9.78,IN,1717020533,27.28000000000003
453,namibe,-15.1961,12.1522,294.27,72,2,3.74,AO,1717020533,21.120000000000005
454,murfreesboro,35.8456,-86.3903,299.18,52,0,5.66,US,1717020534,26.03000000000003
455,port douglas,-16.4833,145.4667,296.48,83,50,5.47,AU,1717020534,23.33000000000004
456,barvinkove,48.9097,37.0205,287.72,97,89,3.19,UA,1717020535,14.57000000000005
457,hoemul-li,41.4339,129.67,285.86,90,100,0.6,KP,1717020535,12.710000000000036
458,codrington,-38.2667,141.9667,290.92,48,100,10.41,AU,1717020536,17.77000000000004
459,doume,4.2333,13.45,294.54,97,99,1.28,CM,1717020536,21.390000000000043
460,watertown,42.3709,-71.1828,298.47,53,40,5.66,US,1717020355,25.32000000000005
461,fallon,39.4735,-118.7774,300.08,24,40,8.23,US,1717020530,26.930000000000007
462,seeb,23.6703,58.1891,309.2,52,0,7.72,OM,1717020506,36.05000000000001
463,as saffaniyah,27.9708,48.73,307.39,25,0,4.86,SA,1717020538,34.24000000000001
464,hays,30.0502,-98.0336,305.44,59,67,0.64,US,1717020525,32.29000000000002
465,suonenjoki,62.6167,27.1333,289.78,66,83,1.8,FI,1717020384,16.629999999999995
466,cill airne,52.05,-9.5167,284.7,87,66,5.59,IE,1717020540,11.550000000000011
467,maun,-19.9833,23.4167,286.23,47,0,2.6,BW,1717020540,13.080000000000041
468,ad-damazin,11.7891,34.3592,303.99,50,74,1.44,SD,1717020541,30.840000000000032
469,tsengel,49.4783,100.8894,279.27,47,26,2.68,MN,1717020541,6.1200000000000045
470,severnoye,56.3491,78.3619,271.47,70,0,3.58,RU,1717020542,-1.67999999999995
471,colonia,50.9333,6.95,288.08,87,0,2.57,DE,1717020439,14.930000000000007
472,ceeldheer,3.8488,47.1806,298.77,80,23,8.42,SO,1717020543,25.620000000000005
473,zharkent,44.1628,80.0,288.1,56,41,1.67,KZ,1717020543,14.950000000000045
474,bien unido,10.1373,124.3776,300.95,77,100,2.59,PH,1717020544,27.80000000000001
475,wanning,18.8003,110.3967,299.19,97,100,3.09,CN,1717020400,26.04000000000002
476,guasave,25.5667,-108.45,313.29,19,75,6.72,MX,1717020361,40.14000000000004
477,sao vicente,-23.9631,-46.3919,291.47,26,0,1.83,BR,1717020546,18.32000000000005
478,bardai,11.65,7.2333,298.16,70,100,4.89,NG,1717020546,25.010000000000048
479,mount pearl,47.5166,-52.7813,285.35,96,100,2.68,CA,1717020544,12.200000000000045
480,whitby,54.4877,-0.615,286.66,92,35,1.34,GB,1717020279,13.510000000000048
481,benghazi,32.1167,20.0667,296.19,47,11,1.87,LY,1717020395,23.04000000000002
482,kone,-21.0595,164.8658,296.33,48,48,3.35,NC,1717020549,23.180000000000007
483,northam,51.0333,-4.2167,287.25,93,5,4.03,GB,1717020549,14.100000000000023
484,blora,-6.9698,111.4186,296.63,90,93,1.44,ID,1717020550,23.480000000000018
485,grindsted,55.754,8.9123,287.06,88,75,3.09,DK,1717020374,13.910000000000025
486,saldanha,-33.0117,17.9442,288.47,95,67,8.15,ZA,1717020551,15.32000000000005
487,la foa,-21.7108,165.8276,294.75,58,14,1.73,NC,1717020551,21.600000000000023
488,ivanteyevka,55.9711,37.9208,295.45,75,38,1.66,RU,1717020552,22.30000000000001
489,laukaa,58.7372,29.8453,287.5,98,77,1.6,RU,1717020552,14.350000000000023
490,caceres,39.522,-6.3748,296.77,35,7,1.93,ES,1717020553,23.620000000000005
491,afaahiti,-17.75,-149.2833,302.08,81,89,7.2,PF,1717020553,28.930000000000007
492,galeana,24.8333,-100.0667,301.06,42,40,4.51,MX,1717020554,27.910000000000025
493,ak-suu,42.4995,78.527,281.33,92,99,1.26,KG,1717020555,8.180000000000007
494,jutai,-5.1833,-68.9,298.66,70,63,1.22,BR,1717020555,25.510000000000048
495,hinche,19.15,-72.0167,302.57,66,98,1.76,HT,1717020556,29.420000000000016
496,isla del bosque,22.7333,-105.85,303.85,52,2,4.81,MX,1717020556,30.700000000000045
497,wenxing,28.6667,112.8833,291.96,98,100,4.78,CN,1717020432,18.810000000000002
498,louga,58.7372,29.8453,287.5,98,77,1.6,RU,1717020552,14.350000000000023
499,sola,-13.8833,167.55,298.89,77,100,12.3,VU,1717020558,25.74000000000001
500,road town,18.4167,-64.6167,302.17,79,40,4.63,VG,1717020325,29.02000000000004
501,amos,48.5669,-78.1162,286.5,36,5,4.19,CA,1717020410,13.350000000000023
502,lavrio,37.7145,24.0565,295.32,66,25,0.84,GR,1717020559,22.170000000000016
503,madhyamgram,22.7,88.45,304.12,89,40,6.17,IN,1717020560,30.970000000000027
504,along,28.1667,94.7667,293.67,99,100,0.25,IN,1717020561,20.52000000000004
505,senador jose porfirio,-2.5908,-51.9542,299.81,85,34,1.76,BR,1717020561,26.660000000000025
506,usinsk,65.9939,57.5281,269.3,89,63,4.47,RU,1717020562,-3.849999999999966
507,eirunepe,-6.6603,-69.8736,297.55,70,19,0.84,BR,1717020562,24.400000000000034
508,paracuru,-3.41,-39.0306,298.77,94,100,4.75,BR,1717020286,25.620000000000005
509,whangarei,-35.7317,174.3239,288.13,61,7,4.31,NZ,1717020563,14.980000000000018
510,arteche,12.2645,125.4048,298.33,95,100,1.78,PH,1717020563,25.180000000000007
511,kribi,2.95,9.9167,299.95,89,59,3.28,CM,1717020564,26.80000000000001
512,puerto san jose,13.9256,-90.8244,304.38,65,100,4.8,GT,1717020564,31.230000000000018
513,calingasta,-31.3308,-69.4078,289.35,13,2,1.93,AR,1717020357,16.200000000000045
514,monetnyy,57.0472,60.8794,277.83,94,9,1.73,RU,1717020565,4.680000000000007
515,arvika,59.6553,12.5852,288.49,63,77,1.46,SE,1717020566,15.340000000000032
516,berdigestyakh,62.0989,126.6992,290.8,52,67,1.33,RU,1717020566,17.650000000000034
517,pandan,14.0453,124.1694,300.5,82,100,2.85,PH,1717020567,27.350000000000023
518,ballina,-28.8667,153.5667,286.92,81,76,2.22,AU,1717020567,13.770000000000039
519,crane,31.3974,-102.3501,305.51,33,0,5.13,US,1717020568,32.360000000000014
520,la sarre,48.8002,-79.1996,286.33,41,2,4.23,CA,1717020290,13.180000000000007
521,guadalupe y calvo,26.1,-106.9667,301.56,13,42,6.28,MX,1717020569,28.410000000000025
522,aquitania,5.5197,-72.8875,283.66,97,100,1.44,CO,1717020569,10.510000000000048
523,decorah,43.3033,-91.7857,293.66,49,20,2.06,US,1717020570,20.510000000000048
524,gebeit,21.0667,36.3167,300.7,30,0,2.72,SD,1717020570,27.55000000000001
525,berriane,32.8265,3.7669,302.35,20,2,3.91,DZ,1717020571,29.200000000000045
526,gbarnga,6.9956,-9.4722,296.42,99,95,1.17,LR,1717020572,23.27000000000004
527,as sulayyil,20.4607,45.5779,305.29,13,71,1.42,SA,1717020573,32.14000000000004
528,udachny,66.4167,112.4,289.51,54,66,3.96,RU,1717020573,16.360000000000014
529,divnogorsk,55.9594,92.3619,276.42,97,100,1.46,RU,1717020574,3.2700000000000387
530,altay,47.8667,88.1167,279.04,41,0,1.36,CN,1717020543,5.890000000000043
531,bubaque,11.2833,-15.8333,300.53,83,82,5.74,GW,1717020575,27.379999999999995
532,moundou,8.5667,16.0833,301.28,59,83,2.21,TD,1717020575,28.129999999999995
533,severo-yeniseyskiy,60.3725,93.0408,270.69,92,58,4.02,RU,1717020297,-2.4599999999999795
534,atasu,48.6814,71.6433,287.56,48,99,5.48,KZ,1717020576,14.410000000000025
535,huarmey,-10.0681,-78.1522,293.7,75,18,4.76,PE,1717020485,20.55000000000001
536,kattivakkam,13.2167,80.3167,304.2,80,82,6.12,IN,1717020577,31.05000000000001
537,conde,-7.2597,-34.9075,297.85,94,75,1.54,BR,1717020429,24.700000000000045
538,chahal guatemala,15.75,-89.5667,310.66,28,52,3.69,GT,1717020578,37.51000000000005
539,robore,-18.3333,-59.75,294.2,60,2,0.0,BO,1717020579,21.05000000000001
540,novyy urgal,51.0736,132.5642,280.16,65,50,1.38,RU,1717020579,7.010000000000048
541,parral,26.9333,-105.6667,307.03,7,0,3.23,MX,1717020445,33.879999999999995
542,las terrenas,19.311,-69.5428,300.72,83,100,4.38,DO,1717020580,27.57000000000005
543,berezovyy,51.6667,135.7,281.18,77,26,1.13,RU,1717020581,8.03000000000003
544,hulan,45.9833,126.6,283.49,81,100,3.59,CN,1717020581,10.340000000000032
545,port moresby,-9.4431,147.1797,298.58,80,57,1.95,PG,1717020354,25.430000000000007
546,ebon,4.582,168.6964,301.83,74,49,7.02,MH,1717020582,28.680000000000007
547,lazarevskoye,43.9061,39.3331,290.31,83,7,2.16,RU,1717020583,17.160000000000025
548,iwon-up,40.3231,128.6553,289.23,73,100,1.61,KP,1717020584,16.08000000000004
549,culiacan,24.7994,-107.3897,313.85,22,3,7.27,MX,1717020390,40.700000000000045
550,lucas,41.6501,-83.6666,294.47,70,100,2.57,US,1717020361,21.32000000000005
551,namsos,64.4662,11.4957,285.18,87,96,1.03,NO,1717020585,12.03000000000003
552,alice,27.7523,-98.0697,308.0,48,20,6.69,US,1717020587,34.85000000000002
553,isla vista,34.4133,-119.861,305.62,65,75,3.6,US,1717020568,32.47000000000003
554,nangong,37.3581,115.3744,297.02,27,100,5.87,CN,1717020589,23.870000000000005
555,calama,-22.4667,-68.9333,288.67,9,1,3.97,CL,1717020590,15.520000000000039
556,masterton,-40.9597,175.6575,282.65,68,36,3.03,NZ,1717020417,9.5
557,wangkui,46.8333,126.5,284.07,67,100,4.87,CN,1717020485,10.920000000000016
558,kapa'a,22.0752,-159.319,301.14,80,40,7.2,US,1717020592,27.99000000000001
559,ar rass,25.8694,43.4973,306.05,10,0,3.06,SA,1717020477,32.900000000000034
560,marumori,37.9167,140.7667,291.99,68,93,2.42,JP,1717020593,18.840000000000032
561,kolpashevo,58.3131,82.9089,271.54,89,100,7.15,RU,1717020593,-1.6099999999999568
562,cefalu,38.0386,14.0229,292.45,74,76,0.45,IT,1717020594,19.30000000000001
563,anatuya,-28.4606,-62.8347,285.5,46,89,3.45,AR,1717020594,12.350000000000023
564,charters towers,-20.1,146.2667,290.59,85,40,4.22,AU,1717020595,17.439999999999998
565,tambacounda,13.7539,-13.7586,304.25,55,46,2.53,SN,1717020596,31.100000000000023
566,palopo,-2.9996,120.1921,297.71,87,100,0.96,ID,1717020596,24.560000000000002
567,new yekepa,7.5794,-8.5378,295.88,97,44,1.34,LR,1717020503,22.730000000000018
568,puerto carreno,6.189,-67.4859,299.81,86,72,2.88,CO,1717020597,26.660000000000025
569,oume,35.7839,139.2431,295.26,68,40,0.0,JP,1717020598,22.110000000000014
570,alexandria,31.2156,29.9553,294.69,59,0,2.7,EG,1717020458,21.54000000000002
571,da lat,11.9465,108.4419,290.33,92,100,0.94,VN,1717020599,17.180000000000007
572,el rama,12.1596,-84.2195,303.02,61,80,4.66,NI,1717020599,29.870000000000005
573,igarka,67.4667,86.5833,273.16,92,100,5.81,RU,1717020600,0.010000000000047748
574,taitung city,22.7583,121.1444,299.11,82,81,0.79,TW,1717020601,25.960000000000036
575,marang,5.2056,103.2059,298.66,86,100,1.26,MY,1717020601,25.510000000000048
576,santa elena de uairen,4.6167,-61.1333,294.61,90,61,2.2,VE,1717020602,21.460000000000036
577,chegdomyn,51.1167,133.0167,280.6,55,35,0.87,RU,1717020603,7.4500000000000455
578,horta,38.5333,-28.6333,291.95,95,40,3.6,PT,1717020604,18.80000000000001
